user_id,session_id,date,gender,age,location,membership_status,returning_customer,device_type,browser,time_of_day,time_spent_minutes,pages_viewed,scroll_depth,clicks,traffic_source,ad_campaign,coupon_used,discount_applied,product_category,wishlist_items,cart_items,avg_session_value,payment_method,purchase
643,1996,2023-01-27 18:00:00,Female,32,Australia,Guest,0,Mobile,Safari,Afternoon,28,6,57,6,Direct,Campaign_B,0,0,Books,9,6,474.39,UPI,0
644,4157,2023-01-27 19:00:00,Male,58,Germany,Premium,0,Mobile,Chrome,Night,26,6,58,9,Organic,Campaign_C,1,1,Home,0,0,387.88,Credit Card,0
645,3744,2023-01-27 20:00:00,Female,36,UK,Premium,1,Desktop,Firefox,Evening,18,13,62,1,Organic,Campaign_B,0,1,Electronics,2,7,481.32,Debit Card,1
646,4356,2023-01-27 21:00:00,Male,43,USA,Registered,1,Mobile,Chrome,Evening,19,7,65,12,Referral,Campaign_B,0,1,Beauty,1,5,131.83,COD,1
647,2243,2023-01-27 22:00:00,Female,46,Australia,Guest,0,Desktop,Safari,Afternoon,3,5,49,14,Social,Campaign_B,0,0,Home,0,7,418.72,Debit Card,1
648,2092,2023-01-27 23:00:00,Male,39,Germany,Guest,0,Desktop,Edge,Evening,9,7,33,6,Ads,None,0,1,Home,3,5,305.82,Credit Card,1
649,4118,2023-01-28 00:00:00,Male,57,Germany,Guest,0,Desktop,Edge,Evening,36,2,81,1,Social,None,0,1,Clothing,1,4,490.84,Credit Card,1
650,2008,2023-01-28 01:00:00,Male,38,UK,Guest,0,Mobile,Edge,Night,31,17,42,22,Ads,None,0,1,Beauty,4,0,473.43,Credit Card,0
651,3141,2023-01-28 02:00:00,Male,55,Germany,Guest,1,Desktop,Chrome,Afternoon,49,13,32,34,Direct,Campaign_B,0,1,Clothing,9,3,486.62,NetBanking,1
652,2773,2023-01-28 03:00:00,Male,37,UK,Registered,0,Desktop,Firefox,Evening,17,16,86,11,Organic,None,0,0,Books,0,1,476.12,COD,1
653,1957,2023-01-28 04:00:00,Male,46,India,Premium,0,Desktop,Chrome,Afternoon,55,2,63,3,Organic,None,0,0,Home,9,6,8.79,COD,0
654,4059,2023-01-28 05:00:00,Female,21,Australia,Guest,0,Mobile,Edge,Evening,23,5,62,42,Direct,Campaign_A,0,0,Beauty,0,5,371.84,COD,0
655,1452,2023-01-28 06:00:00,Male,24,Canada,Registered,0,Mobile,Safari,Night,34,18,58,6,Direct,Campaign_B,0,0,Home,9,6,139.61,NetBanking,1
656,2227,2023-01-28 07:00:00,Female,45,India,Registered,0,Tablet,Firefox,Afternoon,41,7,87,6,Ads,Campaign_C,0,1,Books,3,3,353.99,Credit Card,1
657,3959,2023-01-28 08:00:00,Female,45,Australia,Guest,0,Mobile,Chrome,Evening,41,11,87,20,Direct,Campaign_A,0,1,Sports,6,3,490.4,Credit Card,1
658,3265,2023-01-28 09:00:00,Female,21,UK,Registered,0,Mobile,Chrome,Night,5,11,89,21,Ads,Campaign_C,0,1,Books,1,0,24.48,Debit Card,0
659,3521,2023-01-28 10:00:00,Male,39,Australia,Guest,1,Mobile,Firefox,Evening,15,17,58,2,Social,Campaign_C,1,0,Clothing,1,6,285.66,NetBanking,0
660,3479,2023-01-28 11:00:00,Female,29,UK,Guest,0,Desktop,Firefox,Afternoon,47,16,69,26,Organic,Campaign_C,1,0,Clothing,0,1,368.8,UPI,0
661,3388,2023-01-28 12:00:00,Male,62,India,Registered,0,Mobile,Safari,Evening,3,13,99,31,Organic,Campaign_B,0,0,Home,4,4,130.41,NetBanking,0
662,1550,2023-01-28 13:00:00,Male,20,USA,Guest,1,Mobile,Firefox,Afternoon,19,5,99,26,Organic,Campaign_C,0,0,Clothing,5,3,116.44,Debit Card,1
663,2635,2023-01-28 14:00:00,Other,39,USA,Premium,1,Mobile,Safari,Afternoon,28,16,74,32,Social,None,1,0,Beauty,5,4,34.87,Debit Card,0
664,2312,2023-01-28 15:00:00,Male,61,Australia,Guest,1,Desktop,Edge,Evening,3,16,41,10,Social,Campaign_B,0,1,Books,1,1,51.49,Debit Card,0
665,4325,2023-01-28 16:00:00,Female,19,USA,Registered,0,Mobile,Edge,Night,38,16,88,23,Referral,None,0,0,Home,6,1,330.09,Credit Card,1
666,2757,2023-01-28 17:00:00,Female,41,UK,Registered,0,Mobile,Chrome,Morning,4,14,30,6,Ads,Campaign_A,0,1,Books,5,7,255.08,UPI,0
667,1356,2023-01-28 18:00:00,Female,51,Germany,Guest,0,Mobile,Edge,Night,24,6,27,23,Ads,Campaign_A,0,0,Books,7,0,19.89,Debit Card,0
668,3070,2023-01-28 19:00:00,Female,44,UK,Guest,0,Desktop,Edge,Night,31,2,69,28,Referral,Campaign_C,0,1,Home,5,6,484.98,COD,0
669,2785,2023-01-28 20:00:00,Male,58,Germany,Registered,0,Mobile,Safari,Evening,45,14,22,49,Organic,Campaign_A,1,0,Sports,8,2,329.74,Credit Card,0
670,3569,2023-01-28 21:00:00,Male,18,India,Premium,1,Mobile,Chrome,Night,59,16,33,30,Ads,Campaign_A,1,0,Clothing,9,6,260.16,UPI,1
671,2781,2023-01-28 22:00:00,Female,25,Canada,Premium,0,Mobile,Firefox,Night,45,13,39,14,Ads,Campaign_A,0,1,Electronics,1,5,140.0,COD,1
672,4908,2023-01-28 23:00:00,Male,40,Germany,Registered,0,Tablet,Chrome,Morning,59,15,11,37,Organic,Campaign_C,0,1,Electronics,6,0,330.76,UPI,0
673,4171,2023-01-29 00:00:00,Male,55,USA,Registered,0,Desktop,Edge,Night,11,12,92,32,Direct,None,0,0,Electronics,4,6,185.26,UPI,1
674,3849,2023-01-29 01:00:00,Male,23,UK,Registered,0,Tablet,Firefox,Morning,37,9,34,49,Direct,Campaign_B,0,0,Clothing,0,4,352.73,COD,1
675,4251,2023-01-29 02:00:00,Male,39,India,Registered,1,Desktop,Chrome,Evening,1,18,59,34,Referral,None,0,0,Sports,2,7,342.87,NetBanking,0
676,4294,2023-01-29 03:00:00,Male,42,USA,Registered,0,Mobile,Chrome,Morning,9,14,23,41,Social,Campaign_A,0,1,Books,3,6,50.91,UPI,1
677,4977,2023-01-29 04:00:00,Male,35,India,Registered,1,Desktop,Chrome,Afternoon,17,4,15,44,Ads,None,0,1,Home,1,0,455.08,NetBanking,0
678,3809,2023-01-29 05:00:00,Female,34,Canada,Premium,1,Mobile,Chrome,Afternoon,54,8,85,22,Ads,Campaign_C,0,0,Sports,6,1,246.05,UPI,0
679,4730,2023-01-29 06:00:00,Female,29,UK,Guest,0,Mobile,Safari,Morning,1,8,93,31,Referral,None,0,0,Electronics,0,7,199.51,COD,1
680,3489,2023-01-29 07:00:00,Female,23,Australia,Premium,0,Mobile,Chrome,Afternoon,3,16,96,7,Referral,None,1,1,Beauty,2,3,477.95,UPI,0
681,2631,2023-01-29 08:00:00,Male,43,UK,Registered,1,Mobile,Edge,Evening,47,10,39,41,Ads,None,0,0,Clothing,8,7,221.91,Debit Card,1
682,3816,2023-01-29 09:00:00,Male,44,Canada,Guest,1,Tablet,Edge,Afternoon,26,17,39,21,Organic,Campaign_A,1,1,Clothing,1,7,362.0,Debit Card,1
683,2015,2023-01-29 10:00:00,Male,25,UK,Guest,0,Mobile,Safari,Morning,53,1,47,16,Organic,None,0,0,Home,4,5,329.29,UPI,0
684,2348,2023-01-29 11:00:00,Female,36,Australia,Guest,1,Desktop,Firefox,Evening,31,18,67,20,Social,Campaign_A,0,0,Beauty,3,5,86.74,COD,1
685,1515,2023-01-29 12:00:00,Female,59,Germany,Registered,0,Mobile,Firefox,Afternoon,26,10,50,43,Ads,None,0,0,Books,2,2,495.62,COD,1
686,4087,2023-01-29 13:00:00,Male,18,India,Premium,1,Mobile,Edge,Evening,23,4,66,44,Ads,Campaign_B,0,0,Sports,4,1,234.48,Credit Card,1
687,3839,2023-01-29 14:00:00,Female,46,Australia,Guest,0,Desktop,Edge,Morning,30,1,45,47,Ads,Campaign_B,0,0,Beauty,5,5,200.42,COD,0
688,1335,2023-01-29 15:00:00,Male,62,USA,Premium,0,Desktop,Safari,Afternoon,10,4,73,19,Ads,Campaign_A,1,1,Sports,0,7,460.21,NetBanking,1
689,2782,2023-01-29 16:00:00,Female,52,Canada,Premium,1,Desktop,Firefox,Evening,8,4,25,48,Referral,Campaign_A,1,1,Sports,1,5,266.97,UPI,1
690,3305,2023-01-29 17:00:00,Female,57,Germany,Guest,0,Mobile,Firefox,Evening,44,4,97,32,Direct,None,0,1,Books,0,3,354.01,Debit Card,0
691,1496,2023-01-29 18:00:00,Female,31,USA,Premium,0,Mobile,Chrome,Afternoon,25,17,87,15,Ads,None,0,1,Books,2,4,423.89,COD,0
692,1895,2023-01-29 19:00:00,Female,52,USA,Premium,0,Desktop,Chrome,Evening,22,9,99,5,Direct,None,0,0,Books,7,4,121.57,Debit Card,0
693,3207,2023-01-29 20:00:00,Female,62,Canada,Registered,1,Desktop,Chrome,Evening,15,19,81,11,Organic,None,0,0,Home,7,4,88.89,Credit Card,1
694,4546,2023-01-29 21:00:00,Male,37,Germany,Registered,1,Mobile,Safari,Morning,59,13,23,15,Social,None,0,1,Clothing,3,0,38.91,UPI,0
695,1851,2023-01-29 22:00:00,Female,30,USA,Premium,1,Tablet,Edge,Morning,41,4,40,29,Organic,Campaign_B,0,0,Electronics,5,4,449.08,COD,1
696,2687,2023-01-29 23:00:00,Male,55,USA,Registered,0,Desktop,Safari,Morning,56,5,75,45,Ads,Campaign_A,0,0,Books,8,4,104.18,Debit Card,0
697,2931,2023-01-30 00:00:00,Female,63,Germany,Guest,1,Tablet,Firefox,Morning,57,13,77,4,Organic,Campaign_A,0,0,Clothing,6,0,157.34,COD,0
698,3737,2023-01-30 01:00:00,Female,25,UK,Premium,0,Desktop,Edge,Morning,10,16,74,49,Referral,Campaign_B,0,0,Books,1,7,146.47,Credit Card,1
699,4746,2023-01-30 02:00:00,Female,60,USA,Registered,0,Desktop,Chrome,Morning,20,5,64,36,Direct,Campaign_B,0,0,Electronics,1,7,155.77,Debit Card,1
700,3427,2023-01-30 03:00:00,Male,37,India,Registered,1,Mobile,Safari,Afternoon,41,8,93,48,Ads,Campaign_A,0,1,Beauty,2,7,335.69,Debit Card,0
701,2568,2023-01-30 04:00:00,Female,50,Germany,Guest,0,Mobile,Safari,Morning,47,16,87,23,Referral,Campaign_A,1,1,Books,7,3,477.29,UPI,0
702,1956,2023-01-30 05:00:00,Female,43,USA,Registered,0,Desktop,Chrome,Evening,23,1,49,15,Direct,Campaign_A,0,1,Clothing,9,1,168.08,UPI,0
703,3738,2023-01-30 06:00:00,Female,56,Canada,Guest,0,Mobile,Safari,Afternoon,53,6,34,46,Referral,None,1,1,Home,8,5,206.79,Debit Card,1
704,4498,2023-01-30 07:00:00,Male,38,Australia,Premium,0,Mobile,Chrome,Evening,53,11,34,44,Organic,Campaign_A,1,1,Beauty,2,2,386.72,UPI,1
705,2636,2023-01-30 08:00:00,Male,59,India,Guest,1,Mobile,Firefox,Morning,1,16,12,3,Ads,Campaign_C,1,0,Beauty,8,5,219.01,Debit Card,0
706,2291,2023-01-30 09:00:00,Male,60,Australia,Guest,0,Mobile,Edge,Morning,2,5,78,32,Organic,Campaign_C,1,0,Beauty,9,7,463.39,NetBanking,0
707,4906,2023-01-30 10:00:00,Male,58,Australia,Registered,1,Tablet,Firefox,Evening,58,16,35,10,Social,Campaign_C,0,1,Electronics,7,7,254.09,COD,0
708,4648,2023-01-30 11:00:00,Female,26,USA,Guest,0,Desktop,Firefox,Evening,19,7,49,40,Ads,Campaign_A,1,0,Clothing,4,4,177.13,NetBanking,1
709,2440,2023-01-30 12:00:00,Male,41,India,Registered,0,Mobile,Chrome,Evening,14,19,47,38,Organic,Campaign_B,0,0,Sports,9,4,485.93,NetBanking,1
710,2191,2023-01-30 13:00:00,Other,54,India,Premium,0,Mobile,Safari,Night,8,1,47,22,Ads,Campaign_A,0,0,Sports,2,6,215.76,COD,1
711,4913,2023-01-30 14:00:00,Male,58,UK,Premium,1,Desktop,Firefox,Night,38,9,77,14,Direct,Campaign_B,1,0,Sports,6,5,119.43,Debit Card,1
712,2066,2023-01-30 15:00:00,Male,34,Australia,Guest,1,Desktop,Firefox,Night,12,18,16,17,Ads,Campaign_A,1,0,Home,8,7,92.96,Debit Card,1
713,4627,2023-01-30 16:00:00,Female,41,India,Guest,1,Tablet,Firefox,Night,26,13,39,21,Ads,Campaign_C,1,0,Books,5,5,497.61,UPI,1
714,1284,2023-01-30 17:00:00,Female,38,UK,Premium,1,Mobile,Safari,Afternoon,27,15,28,48,Direct,None,1,0,Books,2,6,377.73,Credit Card,1
715,3444,2023-01-30 18:00:00,Female,56,Germany,Premium,0,Mobile,Safari,Morning,29,3,44,15,Organic,Campaign_C,1,1,Books,4,4,207.29,Debit Card,1
716,1011,2023-01-30 19:00:00,Female,58,UK,Registered,1,Mobile,Chrome,Evening,15,10,42,15,Ads,Campaign_C,1,0,Home,6,7,414.05,COD,0
717,2630,2023-01-30 20:00:00,Female,56,Canada,Registered,1,Tablet,Firefox,Morning,46,9,42,1,Referral,Campaign_B,1,1,Sports,7,0,275.67,Credit Card,0
718,4373,2023-01-30 21:00:00,Male,30,USA,Guest,1,Desktop,Edge,Evening,53,13,87,24,Ads,None,0,0,Beauty,3,7,162.11,COD,0
719,4969,2023-01-30 22:00:00,Other,28,Germany,Premium,0,Desktop,Safari,Morning,1,16,47,12,Organic,Campaign_B,1,0,Books,1,0,372.98,COD,0
720,4324,2023-01-30 23:00:00,Other,63,Germany,Registered,0,Mobile,Chrome,Afternoon,43,3,19,10,Direct,None,1,0,Beauty,9,0,374.22,COD,0
721,3546,2023-01-31 00:00:00,Female,36,Canada,Guest,1,Desktop,Firefox,Night,28,15,66,46,Organic,None,1,0,Beauty,1,2,252.58,Credit Card,1
722,1753,2023-01-31 01:00:00,Male,28,UK,Guest,1,Desktop,Edge,Morning,57,17,37,42,Social,Campaign_C,0,1,Home,2,1,27.35,NetBanking,1
723,3082,2023-01-31 02:00:00,Female,30,USA,Premium,0,Mobile,Safari,Evening,3,14,87,42,Ads,Campaign_B,0,1,Home,7,4,43.13,COD,0
724,3774,2023-01-31 03:00:00,Male,63,UK,Guest,1,Mobile,Edge,Morning,51,7,47,31,Ads,Campaign_C,0,1,Clothing,0,3,395.43,UPI,1
725,3896,2023-01-31 04:00:00,Male,62,India,Guest,1,Mobile,Safari,Afternoon,18,16,25,11,Direct,Campaign_A,1,1,Books,6,5,412.62,Debit Card,1
726,1089,2023-01-31 05:00:00,Male,18,UK,Registered,0,Mobile,Chrome,Afternoon,52,8,30,16,Ads,Campaign_A,0,0,Sports,5,5,340.75,Debit Card,1
727,1775,2023-01-31 06:00:00,Male,57,Germany,Guest,1,Mobile,Edge,Morning,34,4,15,9,Referral,Campaign_A,0,0,Electronics,1,4,420.34,Debit Card,1
728,3652,2023-01-31 07:00:00,Female,61,USA,Guest,0,Mobile,Firefox,Night,32,15,50,47,Referral,Campaign_A,0,0,Home,8,4,361.15,Credit Card,0
729,4993,2023-01-31 08:00:00,Female,36,UK,Premium,0,Mobile,Firefox,Evening,29,5,24,14,Organic,Campaign_C,1,0,Beauty,4,4,448.98,UPI,0
730,4017,2023-01-31 09:00:00,Female,29,USA,Premium,0,Mobile,Safari,Afternoon,25,13,12,19,Direct,None,1,0,Clothing,1,5,79.45,UPI,1
731,2625,2023-01-31 10:00:00,Male,25,USA,Premium,0,Mobile,Firefox,Afternoon,26,6,52,31,Social,Campaign_B,1,0,Electronics,2,6,196.93,UPI,1
732,4069,2023-01-31 11:00:00,Male,25,India,Premium,1,Desktop,Edge,Morning,39,5,56,9,Organic,None,0,0,Home,6,4,234.73,UPI,0
733,1417,2023-01-31 12:00:00,Male,62,India,Registered,0,Mobile,Chrome,Afternoon,8,17,23,36,Direct,None,0,0,Clothing,6,5,152.34,UPI,1
734,1114,2023-01-31 13:00:00,Other,29,Germany,Premium,0,Desktop,Safari,Afternoon,19,7,75,39,Direct,None,0,0,Beauty,9,1,364.06,NetBanking,1
735,1616,2023-01-31 14:00:00,Male,50,Canada,Guest,0,Mobile,Edge,Evening,54,6,38,26,Organic,None,0,1,Books,0,3,456.66,UPI,1
736,4974,2023-01-31 15:00:00,Female,62,USA,Registered,0,Desktop,Safari,Night,47,2,13,8,Organic,Campaign_B,1,1,Clothing,9,0,209.18,UPI,0
737,4267,2023-01-31 16:00:00,Female,43,Canada,Premium,0,Mobile,Chrome,Evening,42,11,35,24,Ads,Campaign_A,0,1,Home,3,6,471.06,Credit Card,1
738,1825,2023-01-31 17:00:00,Male,56,Germany,Guest,1,Desktop,Safari,Night,22,7,21,8,Social,Campaign_C,0,1,Books,5,3,260.8,Credit Card,1
739,4572,2023-01-31 18:00:00,Female,45,USA,Guest,0,Mobile,Firefox,Evening,29,8,11,19,Referral,Campaign_C,0,0,Beauty,7,4,263.65,UPI,1
740,2649,2023-01-31 19:00:00,Female,22,USA,Registered,1,Desktop,Firefox,Morning,33,5,26,47,Ads,None,0,0,Sports,2,3,302.11,NetBanking,1
741,2516,2023-01-31 20:00:00,Female,25,Australia,Guest,1,Mobile,Safari,Afternoon,38,18,44,48,Direct,None,1,0,Clothing,2,4,137.82,UPI,1
742,4146,2023-01-31 21:00:00,Female,42,Canada,Guest,0,Desktop,Chrome,Night,45,16,19,30,Social,Campaign_C,0,1,Electronics,7,3,194.76,UPI,1
743,1412,2023-01-31 22:00:00,Male,44,UK,Premium,1,Mobile,Chrome,Morning,46,14,95,22,Social,Campaign_B,1,1,Beauty,7,2,278.85,UPI,0
744,4447,2023-01-31 23:00:00,Male,63,India,Premium,0,Mobile,Firefox,Afternoon,35,12,52,9,Organic,Campaign_A,0,0,Books,7,7,471.28,COD,0
745,4491,2023-02-01 00:00:00,Female,40,UK,Registered,0,Mobile,Chrome,Afternoon,43,17,30,44,Social,Campaign_A,0,0,Beauty,0,3,323.13,NetBanking,1
746,1728,2023-02-01 01:00:00,Female,47,Canada,Guest,0,Desktop,Safari,Afternoon,3,5,24,48,Social,Campaign_C,0,1,Books,7,7,169.89,Debit Card,0
747,4348,2023-02-01 02:00:00,Male,62,India,Guest,0,Tablet,Edge,Evening,19,14,44,4,Direct,Campaign_C,0,0,Beauty,7,0,10.18,UPI,0
748,4068,2023-02-01 03:00:00,Female,64,UK,Premium,0,Desktop,Safari,Morning,10,6,94,37,Ads,None,1,1,Sports,1,0,490.92,Debit Card,0
749,3808,2023-02-01 04:00:00,Female,40,Australia,Registered,1,Mobile,Firefox,Morning,27,15,94,8,Social,Campaign_C,0,0,Clothing,8,6,249.03,NetBanking,0
750,1675,2023-02-01 05:00:00,Female,64,India,Guest,0,Mobile,Firefox,Afternoon,15,7,94,1,Organic,None,0,0,Electronics,6,3,469.56,UPI,0
751,4465,2023-02-01 06:00:00,Male,37,USA,Registered,1,Tablet,Firefox,Night,11,14,69,28,Ads,None,0,1,Sports,7,5,276.93,Debit Card,1
752,2892,2023-02-01 07:00:00,Female,35,UK,Guest,0,Mobile,Chrome,Morning,47,18,53,6,Organic,None,0,1,Clothing,1,7,304.71,Debit Card,0
753,3504,2023-02-01 08:00:00,Female,35,India,Registered,1,Desktop,Safari,Evening,26,1,14,47,Social,Campaign_A,1,1,Electronics,3,5,357.4,NetBanking,0
754,3967,2023-02-01 09:00:00,Male,19,Australia,Premium,0,Tablet,Edge,Night,59,6,82,36,Ads,None,0,0,Beauty,6,5,163.88,UPI,1
755,3239,2023-02-01 10:00:00,Male,21,India,Registered,0,Desktop,Safari,Night,24,3,27,11,Social,None,0,0,Electronics,5,3,351.0,COD,1
756,3786,2023-02-01 11:00:00,Other,47,India,Registered,0,Mobile,Edge,Night,13,5,30,5,Direct,Campaign_A,1,1,Home,6,5,265.76,NetBanking,1
757,4760,2023-02-01 12:00:00,Male,50,Australia,Guest,0,Mobile,Safari,Night,32,12,81,24,Ads,Campaign_A,0,0,Electronics,0,1,337.88,COD,1
758,2122,2023-02-01 13:00:00,Female,53,UK,Registered,0,Mobile,Firefox,Morning,37,11,83,47,Organic,None,0,0,Clothing,7,3,418.74,UPI,1
759,2571,2023-02-01 14:00:00,Female,35,Germany,Registered,1,Desktop,Edge,Afternoon,4,13,60,18,Direct,Campaign_A,0,1,Sports,6,0,96.19,Debit Card,0
760,1977,2023-02-01 15:00:00,Male,54,UK,Guest,0,Mobile,Safari,Night,13,16,50,20,Referral,Campaign_C,0,0,Sports,3,7,308.71,NetBanking,1
761,2008,2023-02-01 16:00:00,Female,36,Canada,Registered,1,Mobile,Chrome,Evening,9,18,33,28,Organic,Campaign_B,1,0,Home,0,6,30.8,NetBanking,1
762,3143,2023-02-01 17:00:00,Male,64,Australia,Guest,1,Mobile,Chrome,Evening,57,17,33,13,Social,None,0,1,Clothing,7,5,55.55,NetBanking,0
763,2687,2023-02-01 18:00:00,Female,45,UK,Premium,1,Mobile,Safari,Afternoon,49,17,47,5,Organic,None,1,1,Electronics,9,2,338.92,Credit Card,1
764,3710,2023-02-01 19:00:00,Male,57,India,Registered,0,Desktop,Firefox,Morning,34,11,53,30,Referral,Campaign_B,0,0,Home,6,5,40.11,UPI,1
765,4261,2023-02-01 20:00:00,Female,37,Australia,Premium,0,Desktop,Edge,Afternoon,56,10,66,1,Organic,Campaign_C,1,0,Beauty,7,0,299.7,Credit Card,0
766,4807,2023-02-01 21:00:00,Male,50,USA,Guest,1,Mobile,Safari,Night,37,16,68,22,Direct,None,0,1,Books,9,1,113.91,NetBanking,0
767,1036,2023-02-01 22:00:00,Male,29,UK,Registered,1,Mobile,Chrome,Morning,48,2,43,18,Organic,None,0,1,Beauty,0,3,155.52,NetBanking,0
768,4851,2023-02-01 23:00:00,Other,32,Australia,Registered,0,Tablet,Edge,Morning,7,17,84,46,Ads,None,0,1,Clothing,4,5,69.17,COD,1
769,4440,2023-02-02 00:00:00,Male,58,UK,Registered,0,Mobile,Chrome,Night,1,10,91,5,Referral,Campaign_C,0,0,Home,8,2,128.09,Credit Card,0
770,4766,2023-02-02 01:00:00,Female,56,Australia,Guest,0,Desktop,Chrome,Evening,58,13,32,31,Organic,Campaign_B,1,0,Sports,4,7,411.54,Debit Card,0
771,2548,2023-02-02 02:00:00,Male,19,India,Registered,0,Tablet,Safari,Night,12,12,95,6,Referral,Campaign_C,1,1,Home,9,6,321.24,UPI,1
772,3326,2023-02-02 03:00:00,Female,46,USA,Registered,1,Mobile,Chrome,Afternoon,21,15,52,27,Direct,None,0,1,Books,2,0,475.13,Debit Card,1
773,3264,2023-02-02 04:00:00,Male,58,USA,Guest,0,Mobile,Edge,Night,11,7,91,25,Ads,Campaign_A,0,1,Clothing,8,6,29.13,Debit Card,1
774,3914,2023-02-02 05:00:00,Other,27,Canada,Guest,0,Tablet,Firefox,Evening,44,13,49,29,Social,Campaign_B,0,0,Home,8,6,397.24,UPI,1
775,1872,2023-02-02 06:00:00,Male,19,Australia,Registered,0,Mobile,Safari,Night,51,12,56,28,Organic,Campaign_A,1,0,Beauty,3,2,351.04,NetBanking,0
776,2821,2023-02-02 07:00:00,Male,28,UK,Registered,0,Mobile,Edge,Afternoon,58,12,50,16,Direct,Campaign_C,1,0,Electronics,3,7,134.14,COD,1
777,2296,2023-02-02 08:00:00,Male,30,USA,Guest,1,Mobile,Safari,Afternoon,44,2,56,12,Referral,None,0,1,Beauty,7,4,365.94,NetBanking,0
778,4952,2023-02-02 09:00:00,Male,27,USA,Guest,1,Mobile,Chrome,Evening,44,5,29,20,Referral,Campaign_A,1,1,Clothing,6,0,359.69,NetBanking,0
779,3109,2023-02-02 10:00:00,Female,31,Germany,Guest,0,Desktop,Chrome,Afternoon,14,2,86,18,Direct,None,1,0,Home,4,4,232.38,Credit Card,0
780,1595,2023-02-02 11:00:00,Male,35,Germany,Registered,1,Desktop,Edge,Afternoon,34,13,74,34,Organic,None,0,0,Beauty,5,2,345.88,Debit Card,1
781,2903,2023-02-02 12:00:00,Female,26,USA,Registered,0,Desktop,Edge,Night,34,3,77,23,Social,Campaign_B,1,0,Home,2,3,225.07,Debit Card,0
782,1728,2023-02-02 13:00:00,Male,56,Australia,Premium,0,Mobile,Firefox,Morning,25,11,33,45,Organic,None,0,0,Beauty,5,3,171.1,Debit Card,1
783,2365,2023-02-02 14:00:00,Male,45,Canada,Premium,0,Mobile,Edge,Afternoon,4,16,45,27,Ads,None,0,1,Clothing,7,3,235.91,COD,1
784,1396,2023-02-02 15:00:00,Female,20,USA,Registered,0,Desktop,Edge,Afternoon,52,1,54,49,Organic,None,0,1,Sports,9,6,448.09,COD,0
785,1698,2023-02-02 16:00:00,Female,37,India,Guest,0,Mobile,Safari,Evening,55,19,11,17,Ads,Campaign_B,0,0,Beauty,8,4,195.37,COD,0
786,4090,2023-02-02 17:00:00,Male,23,UK,Guest,0,Desktop,Chrome,Evening,26,11,37,48,Referral,Campaign_A,0,0,Electronics,2,6,204.83,UPI,1
787,3224,2023-02-02 18:00:00,Male,44,Canada,Guest,1,Mobile,Edge,Night,16,9,35,21,Ads,Campaign_A,0,1,Beauty,7,3,306.16,COD,1
788,2635,2023-02-02 19:00:00,Male,19,India,Premium,0,Desktop,Firefox,Night,10,14,32,40,Social,None,1,0,Clothing,2,6,377.73,Credit Card,0
789,1395,2023-02-02 20:00:00,Female,46,Canada,Registered,1,Mobile,Edge,Afternoon,45,9,88,31,Direct,None,0,0,Beauty,1,1,368.64,Credit Card,1
790,3492,2023-02-02 21:00:00,Female,55,India,Guest,0,Mobile,Chrome,Morning,2,7,45,3,Ads,None,0,1,Electronics,4,0,14.8,NetBanking,0
791,4304,2023-02-02 22:00:00,Male,20,UK,Guest,1,Mobile,Edge,Morning,35,16,15,17,Organic,Campaign_B,1,1,Electronics,3,0,345.27,NetBanking,0
792,4986,2023-02-02 23:00:00,Female,33,UK,Registered,1,Mobile,Safari,Night,19,3,44,26,Ads,Campaign_A,0,1,Clothing,4,7,228.02,NetBanking,0
793,1075,2023-02-03 00:00:00,Female,47,Germany,Registered,0,Mobile,Chrome,Evening,6,19,47,23,Referral,Campaign_C,0,0,Home,5,6,264.42,NetBanking,1
794,1264,2023-02-03 01:00:00,Female,57,Australia,Guest,1,Desktop,Edge,Afternoon,19,4,44,6,Ads,Campaign_C,1,0,Beauty,2,7,283.02,Credit Card,0
795,3502,2023-02-03 02:00:00,Female,19,India,Premium,0,Desktop,Safari,Afternoon,59,7,83,28,Social,None,1,0,Sports,0,2,367.2,NetBanking,1
796,2819,2023-02-03 03:00:00,Male,34,Germany,Registered,1,Desktop,Chrome,Morning,53,12,62,8,Ads,Campaign_C,0,0,Electronics,3,5,416.51,Credit Card,1
797,1717,2023-02-03 04:00:00,Male,58,India,Guest,0,Tablet,Edge,Night,52,18,47,45,Social,Campaign_B,0,1,Electronics,5,4,324.9,COD,1
798,3782,2023-02-03 05:00:00,Male,29,Germany,Premium,1,Mobile,Safari,Morning,51,5,68,8,Organic,Campaign_B,1,0,Beauty,1,0,284.13,COD,0
799,4455,2023-02-03 06:00:00,Male,52,UK,Guest,1,Mobile,Firefox,Morning,8,10,52,19,Referral,Campaign_B,0,1,Home,1,6,190.02,UPI,0
800,4635,2023-02-03 07:00:00,Female,60,Canada,Premium,0,Mobile,Safari,Night,14,12,13,38,Direct,Campaign_B,0,0,Beauty,0,4,73.25,NetBanking,1
801,1850,2023-02-03 08:00:00,Female,18,Germany,Premium,0,Desktop,Firefox,Evening,10,8,14,29,Organic,Campaign_A,0,0,Clothing,8,2,479.5,COD,0
802,4577,2023-02-03 09:00:00,Male,62,India,Registered,1,Mobile,Edge,Afternoon,3,19,77,23,Organic,Campaign_B,0,1,Sports,2,3,233.61,COD,0
